419.487952,0.625029
420.144232,0.656280
420.753635,0.609403
421.378663,0.625029
422.003692,0.625029
422.644346,0.640654
423.269375,0.625029
423.941281,0.671906
424.581935,0.640654
425.222589,0.640654
425.863244,0.640654
426.503898,0.640654
427.144552,0.640654
440.957685,0.656280
441.582713,0.625029
442.238993,0.656280
442.848396,0.609403
443.504676,0.656280
444.114079,0.609403
444.739108,0.625029
445.364136,0.625029
446.004791,0.640654
446.629819,0.625029
447.254848,0.625029
447.864251,0.609403
448.489279,0.625029
449.129934,0.640654
449.770588,0.640654
450.411242,0.640654
451.051897,0.640654
451.692551,0.640654
452.364457,0.671906
453.020737,0.656280
453.661391,0.640654
454.302045,0.640654
454.973951,0.671906
455.630231,0.656280
456.255260,0.625029
456.911540,0.656280
457.520943,0.609403
458.192848,0.671906
458.833503,0.640654
459.474157,0.640654
460.099186,0.625029
460.739840,0.640654
461.380494,0.640654
462.036774,0.656280
462.677429,0.640654
463.318083,0.640654
463.974363,0.656280
464.599392,0.625029
465.240046,0.640654
465.896326,0.656280
466.536980,0.640654
467.177635,0.640654
467.818289,0.640654
468.458943,0.640654
469.099598,0.640654
469.740252,0.640654
487.225427,0.562526
487.819205,0.593777
488.397356,0.578151
488.975507,0.578151
489.569285,0.593777
490.147436,0.578151
490.741213,0.593777
491.334991,0.593777
491.913142,0.578151
492.506919,0.593777
493.100696,0.593777
493.710099,0.609403
494.288251,0.578151
494.897654,0.609403
495.507056,0.609403
496.100834,0.593777
496.694611,0.593777
497.288388,0.593777
497.897791,0.609403
498.491568,0.593777
499.085345,0.593777
499.663497,0.578151
500.319777,0.656280
500.882303,0.562526
573.323118,0.562526
573.916895,0.593777
574.510673,0.593777
575.088824,0.578151
602.090060,0.531274
602.668211,0.578151
609.184135,0.609403
609.777912,0.593777
610.356063,0.578151
610.949841,0.593777
691.828543,0.562526
692.406694,0.578151
693.016097,0.609403
693.703629,0.687531
696.531883,0.593777
697.125660,0.593777
697.719437,0.593777
698.313215,0.593777
698.906992,0.593777
699.500769,0.593777
700.110172,0.609403
700.719575,0.609403
701.313352,0.593777
701.907129,0.593777
702.516532,0.609403
703.094683,0.578151
703.704086,0.609403
704.313489,0.609403
704.907266,0.593777
705.501044,0.593777
706.110446,0.609403
706.704224,0.593777
707.313627,0.609403
707.907404,0.593777
708.501181,0.593777
709.094958,0.593777
709.704361,0.609403
710.313764,0.609403
710.907541,0.593777
711.516944,0.609403
712.126347,0.609403
712.735750,0.609403
713.345153,0.609403
713.938930,0.593777
714.563958,0.625029
715.157736,0.593777
715.767138,0.609403
716.376541,0.609403
716.970319,0.593777
717.579721,0.609403
718.204750,0.625029
718.814153,0.609403
719.423556,0.609403
720.032959,0.609403
720.657987,0.625029
721.267390,0.609403
721.861167,0.593777
722.470570,0.609403
723.079973,0.609403
723.673750,0.593777
724.283153,0.609403
724.876930,0.593777
725.486333,0.609403
726.080111,0.593777
726.689513,0.609403
727.298916,0.609403
727.908319,0.609403
728.517722,0.609403
729.127125,0.609403
729.720902,0.593777
730.345931,0.625029
730.955334,0.609403
731.564737,0.609403
732.158514,0.593777
732.783542,0.625029
733.392945,0.609403
734.002348,0.609403
734.611751,0.609403
735.221154,0.609403
735.830557,0.609403
736.439960,0.609403
737.049363,0.609403
737.643140,0.593777
782.645200,0.546900
802.536735,0.609403
803.130512,0.593777
803.739915,0.609403
804.364944,0.625029
804.989973,0.625029
805.599375,0.609403
806.224404,0.625029
806.833807,0.609403
807.474461,0.640654
808.068238,0.593777
808.677641,0.609403
809.302670,0.625029
809.912073,0.609403
810.505850,0.593777
811.130879,0.625029
811.709030,0.578151
812.349684,0.640654
812.943462,0.593777
813.537239,0.593777
814.146642,0.609403
814.756045,0.609403
815.365448,0.609403
815.959225,0.593777
816.553002,0.593777
817.178030,0.625029
837.835226,0.609403
838.413378,0.578151
839.054032,0.640654
839.647809,0.593777
840.241586,0.593777
840.850989,0.609403
841.460392,0.609403
842.069795,0.609403
842.679198,0.609403
843.288601,0.609403
843.898004,0.609403
844.507406,0.609403
845.132435,0.625029
845.741838,0.609403
850.023284,0.640654
850.585810,0.562526
851.242090,0.656280
851.820241,0.578151
852.460896,0.640654
853.085924,0.625029
853.710953,0.625029
854.335981,0.625029
854.929759,0.593777
864.055176,0.656280
864.664579,0.609403
865.289607,0.625029
865.867759,0.578151
866.445910,0.578151
867.102190,0.656280
867.680342,0.578151
868.274119,0.593777
868.883522,0.609403
869.414796,0.531274
870.055450,0.640654
870.742982,0.687531
874.274394,0.609403
874.899422,0.625029
875.477574,0.578151
876.102602,0.625029
876.665128,0.562526
877.290157,0.625029
877.883934,0.593777
878.540214,0.656280
879.024611,0.484397
893.181509,0.578151
893.790912,0.609403
894.384689,0.593777
894.978466,0.593777
895.572243,0.593777
896.166021,0.593777
896.775424,0.609403
897.337949,0.562526
897.947352,0.609403
898.525504,0.578151
899.134907,0.609403
